mean	se_mean	Low	Median	High	Mismatch	Position
0.0465464984347833	0.000271817717955	0.00545616316135775	0.0447088556148772	0.0970004896297695	dT:rG	14
0.183128240715526	0.000320374786847855	0.127416889861921	0.182898645920106	0.239791118965632	dT:rU	14
0.0345145919369441	0.000267285507336173	0.0017591024615535	0.0308265991616236	0.089626184037061	dG:rA	14
0.101488852356895	0.000320068566286682	0.0445372098869227	0.101143924573541	0.158267319593168	dG:rG	14
0.287165314627378	0.000301428201054861	0.235608659914269	0.287202867996167	0.340391708578403	dG:rU	14
0.576534458066805	0.000427839714554538	0.503280251212022	0.575926946225236	0.653245239863589	dC:rA	14
0.0122839226059169	9.25044194930808e-05	0.000643969466070998	0.0110652781247019	0.0311437905366957	dC:rC	14
0.0553826488184786	0.000377530310683533	0.00377252861168146	0.0520699767562022	0.128665139707085	dC:rU	14
0.0297478297697499	0.000243100937529018	0.00122211207709645	0.0255929748863543	0.0803299843913085	dA:rA	14
0.099162498457671	0.000132481624550089	0.0762981869698873	0.098996206017739	0.122442308736212	dA:rC	14
0.0281307935623293	0.000218870773750882	0.00123577943025124	0.025156619072912	0.073255737195161	dA:rG	14
0.129005081685512	0.000147394815443048	0.10372325371206	0.129110431182178	0.154078257970648	dT:rC	13
0.15276198434664	0.00033387321389242	0.0948839367803802	0.152843201609497	0.211489350169389	dT:rG	13
0.15363530498914	0.000230560857410872	0.112417780077524	0.153550449577996	0.194524769190743	dT:rU	13
0.068437130244644	0.000474694076161783	0.00471777021521085	0.0637209464620758	0.16347420808601	dG:rA	13
0.387364296700933	0.000388556103523021	0.320135361648729	0.38692357878966	0.455703030917119	dG:rG	13
0.427835121710424	0.000232294349374313	0.387239750725161	0.427518957146598	0.468717427258803	dG:rU	13
0.204184099157626	0.000573476683662502	0.104672448760645	0.203445117941012	0.305949554018526	dC:rA	13
0.167782264023562	0.000150296611813791	0.141042194904279	0.167780813480934	0.194484737687438	dC:rC	13
0.0755632613304701	0.000198325292584457	0.0416173239526708	0.0754178607517636	0.110518107254359	dC:rU	13
0.0590271627710954	0.000445991311513991	0.00282680350269002	0.0534208263797072	0.150359231156012	dA:rA	13
0.050596798581267	0.000178993720633366	0.0194731670967924	0.050551588682605	0.0821327432225006	dA:rC	13
0.290343729233342	0.000350468579147783	0.229032005249756	0.290072010321497	0.351022655939191	dA:rG	13
0.369169982533732	0.000294768221254185	0.317974004731736	0.368902575854463	0.421021034939895	dT:rC	12
0.0543441944321312	0.00035391408128475	0.00412903974367546	0.0513141947697048	0.122911626759501	dT:rG	12
0.339401589346567	0.000497584469426564	0.25325974253866	0.33891098476254	0.425848839873292	dT:rU	12
0.049304745041101	0.000131694194510443	0.0260800042579813	0.0492211485351405	0.0726899108766907	dG:rA	12
0.0485284958125884	0.000328814226745955	0.00356133286847525	0.045304891225983	0.112968260804953	dG:rG	12
0.624816215958131	0.000544397120929375	0.532858632520138	0.623903511823596	0.725127203492551	dG:rU	12
0.0704908047860996	0.000133511629282896	0.047379911058385	0.0704657021806099	0.093874218559708	dC:rA	12
0.172193989827661	0.000388988106483308	0.102738356955805	0.172557226007287	0.239913956890619	dC:rC	12
0.129557545212969	0.000513226761727901	0.0380456774144807	0.129618605709543	0.220211252516915	dC:rU	12
0.0682540456208335	0.00012768057958304	0.0457658547311804	0.0683566737611478	0.09067917659954	dA:rA	12
0.421945896713023	0.000298032723240106	0.369998648206179	0.421836586420071	0.47520800091575	dA:rC	12
0.0383984844439906	0.000291568681677514	0.00178953537667885	0.0349414433712197	0.0982955039764578	dA:rG	12
0.0512599372292957	0.000307627448514025	0.00524004097286782	0.0493861840469889	0.109485581851637	dT:rC	11
0.0981716933915386	0.000618402018425735	0.00825042962418624	0.0946972493940009	0.218908276097609	dT:rG	11
0.0711246451255684	0.000245393520478207	0.0293636520279184	0.0708400017247413	0.114616164757652	dT:rU	11
0.0235203885644783	0.00013172279623457	0.00273095018876711	0.0229760940870055	0.0474687763974225	dG:rA	11
0.191348127426755	0.000514374748746486	0.102149989582283	0.19076805213966	0.282410863942559	dG:rG	11
0.169259609033029	0.000200984156921859	0.133897073283747	0.169243742459007	0.204472910137542	dG:rU	11
0.124781324719298	0.000151920565842042	0.0984742169007193	0.124695555734097	0.151462183992889	dC:rA	11
0.028474587663233	0.000229397032793838	0.00137019428197385	0.0246342583366913	0.0755836388525328	dC:rC	11
0.0279461557262145	0.000174655909566906	0.00228091001034251	0.0268420914212214	0.0609011619978578	dC:rU	11
0.222983095408539	0.000150679768302264	0.196779525864564	0.222926618757641	0.249446656521709	dA:rA	11
0.283517072718599	0.000373600354589261	0.21728006433466	0.283195313788457	0.349080372182545	dA:rC	11
0.0743822045912426	0.000562552473386988	0.00375310875383581	0.0670368185901158	0.188569484211694	dA:rG	11
0.084802655086575	0.000265059141399	0.0382752042636154	0.0847528898398184	0.131220277923984	dT:rC	10
0.0727127348771713	0.000396483116000304	0.0103252292291189	0.0716529484508603	0.146172149256118	dT:rG	10
0.0447374769997679	0.000242961069618242	0.00639295220730042	0.0439463318597515	0.08984886200384	dT:rU	10
0.0292121486584498	0.000157735949873031	0.00432074038948904	0.0283940539158701	0.058073943674481	dG:rA	10
0.0485837983753068	0.000398352302081924	0.0019151334309388	0.0421000189186653	0.130556323922255	dG:rG	10
0.0289238807173747	0.00020914433617946	0.00164376952911652	0.0266277334222379	0.0719200919664504	dG:rU	10
0.0914405393173583	0.000139065608045932	0.0673124367350857	0.0913505895186733	0.116195269753059	dC:rA	10
0.0278679179349874	0.000195442746190478	0.00194512299395962	0.0257318668020632	0.0670638537313784	dC:rC	10
0.034920890923717	0.000225435389875749	0.00289527653938154	0.0330630788234471	0.0787725089736323	dC:rU	10
0.0163752816613335	0.000110681404969632	0.00129267873474907	0.0152878419194646	0.0382216559143708	dA:rA	10
0.0402904924099986	0.000229215739769037	0.00507739142572736	0.0391323997240436	0.0829870687585632	dA:rC	10
0.0369348378342755	0.000314861153447613	0.00141973429131187	0.0311042646173125	0.105513624508912	dA:rG	10
0.0255355039008443	0.000179544048698136	0.00149498705199896	0.0234239850190013	0.061121737110417	dT:rC	9
0.0523788300511606	0.000138402639769112	0.0287188190367306	0.0522775040145487	0.0765192220186202	dT:rG	9
0.0301563563078324	0.000248813377841826	0.00113267783810541	0.0259208619356451	0.0835693886575196	dT:rU	9
0.0324650146187965	0.000249253945101522	0.00142506911708392	0.0288444520467296	0.0844852628945662	dG:rA	9
0.0230751046650704	0.000129082718862877	0.00285818899286761	0.0224124488378337	0.0471226129909972	dG:rG	9
0.0396908319100317	0.000295368231030123	0.00216110385511122	0.0361592996198464	0.0983230512739496	dG:rU	9
0.0457670548564058	0.000304582726107282	0.0033760215938091	0.0433222410995166	0.106788780950985	dC:rA	9
0.0214569328686078	0.000163175336113188	0.00104588478996532	0.0191438427179279	0.0550221598402616	dC:rC	9
0.031402167882438	0.000256498729365818	0.00128126634412228	0.0266945357655342	0.0853334647239476	dC:rU	9
0.0285730664050584	0.000226530192994019	0.00120553859641593	0.0250410308994359	0.0758969016786249	dA:rA	9
0.0293177657018491	0.000185287337785558	0.00239816518717514	0.028194359148626	0.0642474938022692	dA:rC	9
0.0214445058291843	0.00012702016045181	0.00206949828501619	0.0209353577142802	0.0455405099328389	dA:rG	9
0.0465449842282145	0.00013569933838872	0.0229142021117717	0.0466230077267725	0.0705518217991835	dT:rC	8
0.0922764597501067	0.000234345035857861	0.0508804136931314	0.0921956105140003	0.133011071096476	dT:rG	8
0.0522756091147007	0.00039892075538236	0.00278671696047531	0.0467165591448525	0.132693235103086	dT:rU	8
0.0299017719157861	0.000250042170177389	0.00128357357579783	0.0256286956936774	0.0832113214930217	dG:rA	8
0.0232070263884814	0.000171738406861233	0.00129195241144743	0.0211150968522323	0.0578842643353975	dG:rG	8
0.185891113191462	0.000564703679988427	0.0876950602432538	0.185203604348538	0.288055281365446	dG:rU	8
0.0253938012357736	0.000203314239828443	0.00116227101236983	0.0220753491998613	0.0677083184128378	dC:rA	8
0.0165170794589834	0.000115503193957751	0.00108104917755584	0.015389768626782	0.0394662367441863	dC:rC	8
0.0474315319257204	0.000373400641326019	0.00230134863673135	0.0420152167235106	0.125182547475895	dC:rU	8
0.0303569090235372	0.000249802783009859	0.00122861377059278	0.0261410078137377	0.0836322438262693	dA:rA	8
0.105385262343924	0.00015750524743466	0.0772399149706498	0.105311438242955	0.133010281120788	dA:rC	8
0.0227858164133653	0.000172626667729502	0.00107703156880224	0.0205061151651673	0.0584439213382793	dA:rG	8
0.0741996954071445	0.000149505963579044	0.0479525475744913	0.0742344903807908	0.0998200893796728	dT:rC	7
0.141782154724138	0.000242981770068055	0.0986410934864579	0.141924229262723	0.183641930032972	dT:rG	7
0.0326380705949447	0.00023304137695745	0.00193028924041918	0.0300157343846948	0.0789818617582476	dT:rU	7
0.0275012068940692	0.000218040976324106	0.00135244653794575	0.0240832058598038	0.0724054477520308	dG:rA	7
0.0254915309161048	0.000184971343442979	0.00142592573760278	0.0235315750796701	0.0621384876296441	dG:rG	7
0.0403361116867346	0.000277186567889241	0.00275668436067969	0.0372633018773883	0.094964417894296	dG:rU	7
0.034139330255203	0.000251561426398034	0.00195373074243479	0.0307195959191765	0.0835867768944059	dC:rA	7
0.0139882264562872	0.000105411881455225	0.000663699857556472	0.0127170013710331	0.0358542101355469	dC:rC	7
0.0237966485021863	0.000183376083232421	0.00115320049988833	0.0211869554739665	0.0615424627934752	dC:rU	7
0.0305944507636112	0.000235146357468669	0.00159135785529725	0.0272550355899107	0.0791326930463479	dA:rA	7
0.0676746377366257	0.000148434375639884	0.0415857597637046	0.0675859112525044	0.0935877090368151	dA:rC	7
0.0272212863050069	0.000191877442597314	0.00166033132417334	0.0249874864614579	0.0649548986653181	dA:rG	7
0.0288842253078315	0.000241088423464054	0.00111861700815132	0.0245142803874146	0.078553003595833	dT:rC	6
0.170219261853719	0.000785057424170017	0.0362918685897028	0.168816955085968	0.314253824448833	dT:rG	6
0.0628157527434532	0.000126868570143151	0.0400790333206223	0.062914180080464	0.0851254002232652	dT:rU	6
0.0295016873536119	0.000222052108830472	0.00146083337374807	0.0266004350018545	0.0740126198950342	dG:rA	6
0.122352884125795	0.000679388609232455	0.0162621994719755	0.119095878473481	0.247271886304575	dG:rG	6
0.0556914993393718	0.000125774344106874	0.0339662236461783	0.0557921506455176	0.0772043188785479	dG:rU	6
0.0511691683541023	0.000346521747736314	0.00363966796537547	0.0477837849588444	0.119939627450805	dC:rA	6
0.0257138238255295	0.000208865904204767	0.0011427949407189	0.0224034968763545	0.0696092303881497	dC:rC	6
0.0230173353206204	0.000123404289369958	0.00298750394839908	0.022817792097968	0.0453282761854647	dC:rU	6
0.0343954545581703	0.000233630641994528	0.00238077471478335	0.0319243132637455	0.0808019343513208	dA:rA	6
0.0280094007512489	0.000227170418574566	0.001162254235577	0.0242236027729277	0.0746251381954533	dA:rC	6
0.125327496755395	0.000660230508774926	0.0184645953359016	0.123073406479908	0.247847254891078	dA:rG	6
0.0398044094356982	0.000304639280958663	0.00191388116476423	0.0355464901867244	0.101414442514344	dT:rC	5
0.584169037475114	0.000215928897879467	0.54659003270287	0.584008197920056	0.622637393744392	dT:rG	5
0.0625713107261881	0.000245682000053572	0.0196270999547397	0.0622138377242496	0.105206036979776	dT:rU	5
0.029574226630353	0.000239214801688186	0.00143714518176079	0.025642479993066	0.0798025380678231	dG:rA	5
0.023388081926362	0.000132440147943955	0.00295736548229523	0.0227498156352927	0.0480722859393897	dG:rG	5
0.27508777125118	0.000242428804833537	0.233152365849092	0.274922062042566	0.318677923040265	dG:rU	5
0.0687042814328988	0.000332396417865182	0.0138833620444833	0.0679411586461826	0.129012046227502	dC:rA	5
0.0337937512414152	0.000272056050014029	0.00151087186015935	0.0294465203111332	0.0915739022831531	dC:rC	5
0.0288115351876015	0.000200140929049155	0.00170783771347823	0.0270026044297759	0.0686057435676226	dC:rU	5
0.0428009725234103	0.000339586371879003	0.00197184640881819	0.0375772456410278	0.113569743122284	dA:rA	5
0.0336017485341791	0.000271183517049443	0.00154441330617596	0.0291643176328528	0.0909197074662189	dA:rC	5
0.0175718743995014	0.000122721088567306	0.00106535648503675	0.0164712678937781	0.0418677287773791	dA:rG	5
0.0390818995504871	0.000185544275171258	0.00829525778337122	0.0386078323599428	0.0723701972819645	dT:rC	4
0.287975142128697	0.000141290942070421	0.263558953071083	0.28786887483229	0.312813425820929	dT:rG	4
0.0588315125840835	0.000432100613260612	0.00359979122561356	0.0531761469380095	0.147209394676967	dT:rU	4
0.0605462291831899	0.000486010212741857	0.0028428850276716	0.0527581899254652	0.162379607492034	dG:rA	4
0.0181530947088465	0.000116152110067978	0.00153053813287595	0.017151017978215	0.0405471611177449	dG:rG	4
0.120023662921488	0.000623073338769694	0.0166220728962364	0.119205860353385	0.235242321366251	dG:rU	4
0.0576602916457304	0.000473667736616814	0.0022385261370087	0.049563880502674	0.159420676994137	dC:rA	4
0.0205542943441063	0.000153205265065523	0.00115509798671794	0.0186615297879286	0.0517216697837708	dC:rC	4
0.0634628097894505	0.000457301488291562	0.0034797515033018	0.0579010413225213	0.154269389240595	dC:rU	4
0.0576775981573722	0.000461242476403602	0.00320399412745428	0.050078798225933	0.154785049974661	dA:rA	4
0.0268638463274678	0.000185691741965073	0.00166909475343187	0.0250319076765834	0.0640108393562219	dA:rC	4
0.0195856329005694	0.00011950302208248	0.00205527570280093	0.0187192495548626	0.0423797151216119	dA:rG	4
0.0455408839210287	0.000132903623944118	0.0219244460413005	0.0456678064903911	0.0680994856523155	dT:rC	3
0.109559776476696	0.000338607355814982	0.0509697197148756	0.109507810614143	0.168871887578935	dT:rG	3
0.0501864656673078	0.000394327634827944	0.00219110549838867	0.0437674356661133	0.131034405515826	dT:rU	3
0.0325022197029349	0.000272806712807618	0.00116927415978017	0.027694234836468	0.0906772545737279	dG:rA	3
0.0314573363889341	0.000239561263245931	0.0015671888278793	0.0279783311401612	0.0809010549000406	dG:rG	3
0.102778164468861	0.00055202506759613	0.0151758459710411	0.101218204573431	0.205933458048666	dG:rU	3
0.0446887975015938	0.000311075141620651	0.0028556238386323	0.0410512089290986	0.106542432508906	dC:rA	3
0.0235929712996025	0.000129270929115434	0.00303134688769497	0.0231364073881315	0.0474256907193883	dC:rC	3
0.0805819924952888	0.000585317135307066	0.0055066838635356	0.0733914158224593	0.195722783652276	dC:rU	3
0.0317414455823676	0.000263229545813745	0.00119808427605689	0.0273635330360878	0.0880932925713151	dA:rA	3
0.0582547563704278	0.000128277889758742	0.0353437716643445	0.0583011361110398	0.0806102982558045	dA:rC	3
0.0213488443186891	0.000172948357343029	0.000892816686528131	0.0184046521297479	0.0581009465892146	dA:rG	3
0.0270548857465631	0.000150078548187811	0.00322663620919821	0.0263894774183448	0.0543932377142432	dT:rC	2
0.0358676331485211	0.000195496835607007	0.00476072105309067	0.0353503110051751	0.0714024913659717	dT:rG	2
0.0451827561154015	0.000353112120028069	0.00176250647207948	0.0401854534759939	0.117137493935289	dT:rU	2
0.0518454115224171	0.000413125647113547	0.00249729561369902	0.0449582882243968	0.137738973314887	dG:rA	2
0.0288925112545392	0.000199782331833545	0.00193749523082002	0.0271069536249329	0.0684033595189411	dG:rG	2
0.0467886678243886	0.000362083264670111	0.00226674640274679	0.0411828944355868	0.121427299860571	dG:rU	2
0.237559319805993	0.002028074562817	0.00928440921102193	0.198406201562584	0.683270551596682	dC:rA	2
0.0136016561555566	9.88937375603067e-05	0.000763909905186072	0.0126273348625215	0.0338886420688962	dC:rC	2
0.0765913074759663	0.000455203391058632	0.00705049508325976	0.0741233643372625	0.161802394757305	dC:rU	2
0.38921563837637	0.00101337206517164	0.21600756175176	0.388532512764664	0.570736587839353	dA:rA	2
0.0693209008744616	0.000135939506881652	0.0457354200027534	0.0691213271182573	0.093888612175242	dA:rC	2
0.0514555678558205	0.000211672641194071	0.0139149225344975	0.0515615883732914	0.0886227713615281	dA:rG	2
0.0478742295817163	0.000351771814323735	0.00291930134615453	0.0434366197122579	0.118294679997347	dT:rC	1
0.309827935142483	0.000218349220944243	0.27172814101949	0.30986761741342	0.348539725827076	dT:rG	1
0.0689736127135181	0.000473068325350563	0.00471696201307397	0.0648481184589663	0.161439578392537	dT:rU	1
0.0137391393257526	0.00010473708373518	0.000684798862140929	0.0124343526204281	0.0348466854584529	dG:rA	1
0.0242601684509801	0.000166902464622668	0.0016833409785675	0.0226738661151003	0.0573969792885772	dG:rG	1
0.0675933390324055	0.000287602135145335	0.0187366246742269	0.0673580430243738	0.118561479779615	dG:rU	1
0.0170685093875336	0.000115655250887971	0.00110863694907103	0.0160094352271776	0.0402020549070094	dC:rA	1
0.0399756195416008	0.000332821154155961	0.00162954847539069	0.0337520521034205	0.111140525132277	dC:rC	1
0.0708737555116112	0.000566287393952274	0.00298462359311416	0.0619738974437228	0.191443310586167	dC:rU	1
0.0230172584872125	0.000129015813736939	0.00281017247781287	0.0224953244735246	0.0471858559484643	dA:rA	1
0.0530649231890237	0.000375152372152381	0.00363107921351251	0.0490980824880421	0.126845138229091	dA:rC	1
0.0348956703053182	0.000200208169544652	0.00396550409597984	0.034058686670099	0.0722243399847958	dA:rG	1
